plant_name,plant_id_epa,plant_id_eia,unitid,generator_id,boiler_id,fuel_type_primary,fuel_type_code,fuel_type_eia,prime_mover_code,edat_capacity_mw,heat_input_mmbtu,generator_id_match_method,op_status,op_status_date
Richmond County Plant,7805.0,7805.0,9,ST5,,Pipeline Natural Gas,NG,NG,CT,365.0,16435846.91,X-walk from Travis,OPR,Jan/18/2011 
Richmond County Plant,7805.0,7805.0,9,9,,Pipeline Natural Gas,NG,NG,CT,365.0,16435846.91,X-walk from Travis,OPR,Jan/18/2011 
Argyle Municipal Electric & Water,7810.0,7810.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2004 
Sewell Creek Energy,7813.0,7813.0,1,1,,Pipeline Natural Gas,NG,NG,GT,121.0,1564075.87,X-walk from Travis,OPR,Jun/08/2000 
Sewell Creek Energy,7813.0,7813.0,2,2,,Pipeline Natural Gas,NG,NG,GT,120.0,1555001.7480000001,X-walk from Travis,OPR,Jun/12/2000 
Sewell Creek Energy,7813.0,7813.0,3,3,,Pipeline Natural Gas,NG,NG,GT,154.0,1166684.955,X-walk from Travis,OPR,Jun/15/2000 
Sewell Creek Energy,7813.0,7813.0,4,4,,Pipeline Natural Gas,NG,NG,GT,154.0,1057375.455,X-walk from Travis,OPR,May/19/2000 
Alsey Station,7818.0,7818.0,ACT1,1,,Pipeline Natural Gas,NG,NG,GT,34.0,31991.507999999998,Manual,Operating,
Alsey Station,7818.0,7818.0,ACT2,2,,Pipeline Natural Gas,NG,NG,GT,34.0,36637.054,Manual,Operating,
Alsey Station,7818.0,7818.0,ACT5,5,,Pipeline Natural Gas,NG,NG,GT,30.0,10193.796999999999,Manual,Operating,
Fulton,7825.0,7825.0,CT1,1,,Pipeline Natural Gas,NG,NG,GT,158.0,507484.68700000003,X-walk from Travis,OPR,Apr/21/2001 
Plant Rowan County,7826.0,7826.0,1,001,,Pipeline Natural Gas,NG,NG,GT,190.0,2088565.695,X-walk from Travis,OPR,Mar/25/2001 
Plant Rowan County,7826.0,7826.0,2,002,,Pipeline Natural Gas,NG,NG,GT,190.0,1875839.9419999998,X-walk from Travis,OPR,Apr/01/2001 
Plant Rowan County,7826.0,7826.0,3,003,,Pipeline Natural Gas,NG,NG,GT,190.0,2130681.628,X-walk from Travis,OPR,Apr/08/2001 
Plant Rowan County,7826.0,7826.0,4,STG,4,Pipeline Natural Gas,NG,NG,CT,190.0,13298452.64,X-walk from Travis,OPR,Feb/19/2003 
Plant Rowan County,7826.0,7826.0,4,4,4,Pipeline Natural Gas,NG,NG,CT,190.0,13298452.64,X-walk from Travis,OPR,Feb/19/2003 
Plant Rowan County,7826.0,7826.0,5,5,5,Pipeline Natural Gas,NG,NG,CT,190.0,13087842.45,X-walk from Travis,OPR,Feb/05/2003 
Plant Rowan County,7826.0,7826.0,5,STG,5,Pipeline Natural Gas,NG,NG,CT,190.0,13087842.45,X-walk from Travis,OPR,Feb/05/2003 
Omega JV2 Shelby South,7828.0,7828.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/2000 
Smarr Energy Facility,7829.0,7829.0,1,1,,Pipeline Natural Gas,NG,NG,GT,120.0,1220209.502,X-walk from Travis,OPR,May/26/1999 
Smarr Energy Facility,7829.0,7829.0,2,2,,Pipeline Natural Gas,NG,NG,GT,120.0,1162779.4440000001,X-walk from Travis,OPR,Jun/09/1999 
Beaver Island Four Corners,7831.0,7831.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Beaver Island Four Corners,7831.0,7831.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Beaver Island Four Corners,7831.0,7831.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
John S. Rainey Generating Station,7834.0,7834.0,CT1A,ST1S,,Pipeline Natural Gas,NG,NG,CT,195.0,12783218.47,X-walk from Travis,OPR,Dec/03/2001 
John S. Rainey Generating Station,7834.0,7834.0,CT1A,CT1A,,Pipeline Natural Gas,NG,NG,CT,195.0,12783218.47,X-walk from Travis,OPR,Dec/03/2001 
John S. Rainey Generating Station,7834.0,7834.0,CT1B,CT1B,,Pipeline Natural Gas,NG,NG,CT,195.0,12283751.07,X-walk from Travis,OPR,Dec/03/2001 
John S. Rainey Generating Station,7834.0,7834.0,CT1B,ST1S,,Pipeline Natural Gas,NG,NG,CT,195.0,12283751.07,X-walk from Travis,OPR,Dec/03/2001 
John S. Rainey Generating Station,7834.0,7834.0,CT2A,CT2A,,Pipeline Natural Gas,NG,NG,GT,195.0,6357978.028,X-walk from Travis,OPR,Mar/21/2002 
John S. Rainey Generating Station,7834.0,7834.0,CT2B,CT2B,,Pipeline Natural Gas,NG,NG,GT,195.0,6444141.256,X-walk from Travis,OPR,May/07/2002 
John S. Rainey Generating Station,7834.0,7834.0,CT3,CT3A,,Pipeline Natural Gas,NG,NG,GT,98.0,836452.9,X-walk from Travis,OPR,Nov/12/2003 
John S. Rainey Generating Station,7834.0,7834.0,CT4,CT3B,,Pipeline Natural Gas,NG,NG,GT,98.0,939362.4,X-walk from Travis,OPR,Nov/19/2003 
John S. Rainey Generating Station,7834.0,7834.0,CT5,CT4A,,Pipeline Natural Gas,NG,NG,GT,98.0,953711.6,X-walk from Travis,OPR,Dec/02/2003 
Rock Springs Generating Facility,7835.0,7835.0,1,1,,Pipeline Natural Gas,NG,NG,GT,190.0,2043168.862,X-walk from Travis,OPR,May/21/2003 
Rock Springs Generating Facility,7835.0,7835.0,2,2,,Pipeline Natural Gas,NG,NG,GT,190.0,1739666.831,X-walk from Travis,OPR,May/28/2003 
Rock Springs Generating Facility,7835.0,7835.0,3,3,,Pipeline Natural Gas,NG,NG,GT,200.0,2762937.135,X-walk from Travis,OPR,Nov/20/2002 
Rock Springs Generating Facility,7835.0,7835.0,4,4,,Pipeline Natural Gas,NG,NG,GT,200.0,2566578.837,X-walk from Travis,OPR,Nov/26/2002 
Marsh Run Generation Facility,7836.0,7836.0,EU1,1,,Pipeline Natural Gas,NG,NG,GT,198.0,1997734.3530000001,X-walk from Travis,OPR,Jul/28/2004 
Marsh Run Generation Facility,7836.0,7836.0,EU2,2,,Pipeline Natural Gas,NG,NG,GT,198.0,1823879.236,X-walk from Travis,OPR,Jun/30/2004 
Marsh Run Generation Facility,7836.0,7836.0,EU3,3,,Pipeline Natural Gas,NG,NG,GT,198.0,2037257.447,X-walk from Travis,OPR,Jun/27/2004 
Louisa Generation Facility,7837.0,7837.0,EU1,1,,Pipeline Natural Gas,NG,NG,GT,102.0,660069.754,X-walk from Travis,OPR,Mar/19/2003 
Louisa Generation Facility,7837.0,7837.0,EU2,2,,Pipeline Natural Gas,NG,NG,GT,110.0,655520.239,X-walk from Travis,OPR,Mar/17/2003 
Louisa Generation Facility,7837.0,7837.0,EU3,3,,Pipeline Natural Gas,NG,NG,GT,110.0,589215.4,X-walk from Travis,OPR,Apr/01/2003 
Louisa Generation Facility,7837.0,7837.0,EU4,4,,Pipeline Natural Gas,NG,NG,GT,102.0,490129.157,X-walk from Travis,OPR,Apr/15/2003 
Louisa Generation Facility,7837.0,7837.0,EU5,5,,Pipeline Natural Gas,NG,NG,GT,198.0,1750277.166,X-walk from Travis,OPR,Jun/26/2003 
Remington Combustion Turbine Station,7838.0,7838.0,1,1,,Pipeline Natural Gas,NG,NG,GT,210.0,1766890.591,X-walk from Travis,OPR,Jul/09/2000 
Remington Combustion Turbine Station,7838.0,7838.0,2,2,,Pipeline Natural Gas,NG,NG,GT,210.0,1889993.616,X-walk from Travis,OPR,Jul/10/2000 
Remington Combustion Turbine Station,7838.0,7838.0,3,3,,Pipeline Natural Gas,NG,NG,GT,210.0,1511845.437,X-walk from Travis,OPR,Jul/05/2000 
Remington Combustion Turbine Station,7838.0,7838.0,4,4,,Pipeline Natural Gas,NG,NG,GT,210.0,1637965.5269999998,X-walk from Travis,OPR,Jul/10/2000 
Ladysmith Combustion Turbine Sta,7839.0,7839.0,1,1,,Pipeline Natural Gas,NG,NG,GT,210.0,942920.172,X-walk from Travis,OPR,May/31/2001 
Ladysmith Combustion Turbine Sta,7839.0,7839.0,2,2,,Pipeline Natural Gas,NG,NG,GT,210.0,1967815.767,X-walk from Travis,OPR,May/23/2001 
Ladysmith Combustion Turbine Sta,7839.0,7839.0,3,3,,Pipeline Natural Gas,NG,NG,GT,210.0,1606796.343,X-walk from Travis,OPR,May/19/2008 
Ladysmith Combustion Turbine Sta,7839.0,7839.0,4,4,,Pipeline Natural Gas,NG,NG,GT,210.0,1357478.145,X-walk from Travis,OPR,Jun/03/2008 
Ladysmith Combustion Turbine Sta,7839.0,7839.0,5,5,,Pipeline Natural Gas,NG,NG,GT,210.0,1790176.476,X-walk from Travis,OPR,Mar/19/2009 
Freedom Power Project,7842.0,7842.0,CT1,CT1,,Pipeline Natural Gas,NG,NG,GT,48.0,33742.935,X-walk from Travis,OPR,May/12/2000 
Pleasant Valley Station,7843.0,7843.0,11,11,,Pipeline Natural Gas,NG,NG,GT,176.0,718670.947,X-walk from Travis,OPR,Apr/04/2001 
Pleasant Valley Station,7843.0,7843.0,12,12,,Pipeline Natural Gas,NG,NG,GT,176.0,479438.025,X-walk from Travis,OPR,Apr/06/2001 
Pleasant Valley Station,7843.0,7843.0,13,13,,Pipeline Natural Gas,NG,NG,GT,135.0,227473.556,X-walk from Travis,OPR,Apr/21/2002 
Minnesota River Station,7844.0,7844.0,U001,UOO1,,Pipeline Natural Gas,NG,NG,GT,49.0,2544.69,X-walk from Travis,OPR,Apr/10/2001 
Lagoon Creek,7845.0,7845.0,LCC1,STG1,,Pipeline Natural Gas,NG,NG,CT,344.0,10281686.84,X-walk from Travis,OPR,Jun/30/2010 
Lagoon Creek,7845.0,7845.0,LCC1,CTG1,,Pipeline Natural Gas,NG,NG,CT,344.0,10281686.84,X-walk from Travis,OPR,Jun/30/2010 
Lagoon Creek,7845.0,7845.0,LCC2,CTG2,,Pipeline Natural Gas,NG,NG,CT,325.0,10713903.47,X-walk from Travis,OPR,Jun/22/2010 
Lagoon Creek,7845.0,7845.0,LCC2,STG1,,Pipeline Natural Gas,NG,NG,CT,325.0,10713903.47,X-walk from Travis,OPR,Jun/22/2010 
Lagoon Creek,7845.0,7845.0,LCT1,GT1,,Diesel Oil,DFO,NG,GT,115.0,412725.67299999995,X-walk from Travis,OPR,Apr/05/2001 
Lagoon Creek,7845.0,7845.0,LCT10,GT10,,Diesel Oil,DFO,NG,GT,115.0,400239.68200000003,X-walk from Travis,OPR,Apr/10/2002 
Lagoon Creek,7845.0,7845.0,LCT11,GT11,,Diesel Oil,DFO,NG,GT,115.0,746966.516,X-walk from Travis,OPR,Apr/11/2002 
Lagoon Creek,7845.0,7845.0,LCT12,GT12,,Diesel Oil,DFO,NG,GT,115.0,800724.791,X-walk from Travis,OPR,Apr/19/2002 
Lagoon Creek,7845.0,7845.0,LCT2,GT2,,Diesel Oil,DFO,NG,GT,115.0,639603.64,X-walk from Travis,OPR,Apr/06/2001 
Lagoon Creek,7845.0,7845.0,LCT3,GT3,,Diesel Oil,DFO,NG,GT,115.0,831810.2259999999,X-walk from Travis,OPR,Apr/13/2001 
Lagoon Creek,7845.0,7845.0,LCT4,GT4,,Diesel Oil,DFO,NG,GT,115.0,800797.074,X-walk from Travis,OPR,May/01/2001 
Lagoon Creek,7845.0,7845.0,LCT5,GT5,,Diesel Oil,DFO,NG,GT,115.0,800358.307,X-walk from Travis,OPR,May/01/2001 
Lagoon Creek,7845.0,7845.0,LCT6,GT6,,Diesel Oil,DFO,NG,GT,115.0,826428.8640000001,X-walk from Travis,OPR,May/01/2001 
Lagoon Creek,7845.0,7845.0,LCT7,GT7,,Diesel Oil,DFO,NG,GT,115.0,769531.1109999999,X-walk from Travis,OPR,May/18/2001 
Lagoon Creek,7845.0,7845.0,LCT8,GT8,,Diesel Oil,DFO,NG,GT,115.0,750982.7359999999,X-walk from Travis,OPR,Jun/01/2001 
Lagoon Creek,7845.0,7845.0,LCT9,GT9,,Diesel Oil,DFO,NG,GT,115.0,459643.94899999996,X-walk from Travis,OPR,Apr/02/2002 
Brandy Branch,7846.0,7846.0,1,001,,Pipeline Natural Gas,NG,NG,GT,186.0,710486.335,X-walk from Travis,OPR,May/31/2001 
Brandy Branch,7846.0,7846.0,2,004,,Pipeline Natural Gas,NG,NG,CT,200.0,9443612.637,X-walk from Travis,OPR,May/31/2001 
Brandy Branch,7846.0,7846.0,2,002,,Pipeline Natural Gas,NG,NG,CT,200.0,9443612.637,X-walk from Travis,OPR,May/31/2001 
Brandy Branch,7846.0,7846.0,3,004,,Pipeline Natural Gas,NG,NG,CT,202.0,10923173.68,X-walk from Travis,OPR,Oct/02/2001 
Brandy Branch,7846.0,7846.0,3,003,,Pipeline Natural Gas,NG,NG,CT,202.0,10923173.68,X-walk from Travis,OPR,Oct/02/2001 
Coon Rapids Municipal Utility,7847.0,7847.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/2001 
Coon Rapids Municipal Utility,7847.0,7847.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/2001 
Coon Rapids Municipal Utility,7847.0,7847.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/2001 
Holden Power Plant,7848.0,7848.0,1,11,,Pipeline Natural Gas,NG,NG,GT,122.0,109553.344,111d newcrosswalk-orig,Operating,
Holden Power Plant,7848.0,7848.0,2,12,,Pipeline Natural Gas,NG,NG,GT,122.0,154744.731,111d newcrosswalk-orig,Operating,
Holden Power Plant,7848.0,7848.0,3,13,,Pipeline Natural Gas,NG,NG,GT,122.0,109218.079,111d newcrosswalk-orig,Operating,
Knoxville Industrial Power Station,7849.0,7849.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Knoxville Industrial Power Station,7849.0,7849.0,8,8,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,10,10,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,8,8,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Shenandoah Power Station,7850.0,7850.0,9,9,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,8,8,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Waterloo Lundquist Power Station,7851.0,7851.0,9,9,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/2000 
Greenfield North,7856.0,7856.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jan/01/2002 
Greenfield North,7856.0,7856.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jan/01/2002 
Gilliam South Substation,7857.0,7857.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Feb/01/2001 
MEPI GT Facility,7858.0,7858.0,1,1,,Pipeline Natural Gas,NG,NG,GT,72.0,1722.2220000000002,X-walk from Travis,OPR,Jul/27/2000 
MEPI GT Facility,7858.0,7858.0,2,2,,Pipeline Natural Gas,NG,NG,GT,72.0,5083.186,X-walk from Travis,OPR,Aug/10/2000 
MEPI GT Facility,7858.0,7858.0,3,3,,Pipeline Natural Gas,NG,NG,GT,72.0,9953.543,X-walk from Travis,OPR,Aug/11/2000 
MEPI GT Facility,7858.0,7858.0,4,4,,Pipeline Natural Gas,NG,NG,GT,51.0,1586.924,X-walk from Travis,OPR,Jul/05/2000 
MEPI GT Facility,7858.0,7858.0,5,5,,Pipeline Natural Gas,NG,NG,GT,51.0,1139.726,X-walk from Travis,OPR,Jul/02/2000 
Elk Mound Generating Station,7863.0,7863.0,1,1,,Pipeline Natural Gas,NG,NG,GT,51.0,30403.6,X-walk from Travis,OPR,May/23/2001 
Elk Mound Generating Station,7863.0,7863.0,2,2,,Pipeline Natural Gas,NG,NG,GT,51.0,41450.6,X-walk from Travis,OPR,Jun/03/2001 
Earlville Municipal Utilities,7865.0,7865.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Mar/24/2000 
Glenwood Landing Energy Center,7869.0,7869.0,UGT011,GT1,,Diesel Oil,DFO,DFO,GT,22.0,2975.3,X-walk from Travis,OPR,Jun/01/1967 
Glenwood Landing Energy Center,7869.0,7869.0,UGT012,GT4,,Pipeline Natural Gas,NG,NG,GT,47.0,1019706.65,X-walk from Travis,OPR,Jun/01/2002 
Glenwood Landing Energy Center,7869.0,7869.0,UGT013,GT5,,Pipeline Natural Gas,NG,NG,GT,47.0,995565.625,X-walk from Travis,OPR,Jun/01/2002 
Encogen Generating Station,7870.0,7870.0,CT1,STG,,Natural Gas,NG,NG,CT,46.0,676814.297,X-walk from Travis,OPR,Jul/01/1993 
Encogen Generating Station,7870.0,7870.0,CT1,CTG1,,Natural Gas,NG,NG,CT,46.0,676814.297,X-walk from Travis,OPR,Jul/01/1993 
Encogen Generating Station,7870.0,7870.0,CT2,CTG2,,Natural Gas,NG,NG,CT,46.0,528007.317,X-walk from Travis,OPR,Jul/01/1993 
Encogen Generating Station,7870.0,7870.0,CT2,STG,,Natural Gas,NG,NG,CT,46.0,528007.317,X-walk from Travis,OPR,Jul/01/1993 
Encogen Generating Station,7870.0,7870.0,CT3,CTG3,,Natural Gas,NG,NG,CT,45.0,716616.07,X-walk from Travis,OPR,Jul/01/1993 
Encogen Generating Station,7870.0,7870.0,CT3,STG,,Natural Gas,NG,NG,CT,45.0,716616.07,X-walk from Travis,OPR,Jul/01/1993 
Robert P Mone,7872.0,7872.0,1,1,,Pipeline Natural Gas,NG,NG,GT,234.0,381357.8,X-walk from Travis,OPR,Jun/14/2002 
Robert P Mone,7872.0,7872.0,2,2,,Pipeline Natural Gas,NG,NG,GT,234.0,389876.8,X-walk from Travis,OPR,Jun/28/2002 
Robert P Mone,7872.0,7872.0,3,3,,Pipeline Natural Gas,NG,NG,GT,234.0,329487.1,X-walk from Travis,OPR,Jul/09/2002 
Bayside Power Station,7873.0,7873.0,CT1A,1ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8272457.85,X-walk from Travis,OPR,Mar/12/2003 
Bayside Power Station,7873.0,7873.0,CT1A,1A,,Pipeline Natural Gas,NG,NG,CT,190.0,8272457.85,X-walk from Travis,OPR,Mar/12/2003 
Bayside Power Station,7873.0,7873.0,CT1B,1ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8335573.3,X-walk from Travis,OPR,Mar/10/2003 
Bayside Power Station,7873.0,7873.0,CT1B,1B,,Pipeline Natural Gas,NG,NG,CT,190.0,8335573.3,X-walk from Travis,OPR,Mar/10/2003 
Bayside Power Station,7873.0,7873.0,CT1C,1C,,Pipeline Natural Gas,NG,NG,CT,190.0,7817858.0,X-walk from Travis,OPR,Mar/09/2003 
Bayside Power Station,7873.0,7873.0,CT1C,1ST,,Pipeline Natural Gas,NG,NG,CT,190.0,7817858.0,X-walk from Travis,OPR,Mar/09/2003 
Bayside Power Station,7873.0,7873.0,CT2A,2A,,Pipeline Natural Gas,NG,NG,CT,190.0,8625922.775,X-walk from Travis,OPR,Sep/15/2003 
Bayside Power Station,7873.0,7873.0,CT2A,2ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8625922.775,X-walk from Travis,OPR,Sep/15/2003 
Bayside Power Station,7873.0,7873.0,CT2B,2ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8232866.325,X-walk from Travis,OPR,Sep/02/2003 
Bayside Power Station,7873.0,7873.0,CT2B,2B,,Pipeline Natural Gas,NG,NG,CT,190.0,8232866.325,X-walk from Travis,OPR,Sep/02/2003 
Bayside Power Station,7873.0,7873.0,CT2C,2ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8588070.725,X-walk from Travis,OPR,Nov/18/2003 
Bayside Power Station,7873.0,7873.0,CT2C,2C,,Pipeline Natural Gas,NG,NG,CT,190.0,8588070.725,X-walk from Travis,OPR,Nov/18/2003 
Bayside Power Station,7873.0,7873.0,CT2D,2ST,,Pipeline Natural Gas,NG,NG,CT,190.0,8529566.55,X-walk from Travis,OPR,Nov/14/2003 
Bayside Power Station,7873.0,7873.0,CT2D,2D,,Pipeline Natural Gas,NG,NG,CT,190.0,8529566.55,X-walk from Travis,OPR,Nov/14/2003 
Bayside Power Station,7873.0,7873.0,CT3A,3,,Pipeline Natural Gas,NG,NG,GT,62.0,93144.25,X-walk from Travis,OPR,Jun/04/2009 
Bayside Power Station,7873.0,7873.0,CT3B,3,,Pipeline Natural Gas,NG,NG,GT,62.0,91901.575,X-walk from Travis,OPR,Jun/04/2009 
Bayside Power Station,7873.0,7873.0,CT4A,4,,Pipeline Natural Gas,NG,NG,GT,62.0,148144.3,X-walk from Travis,OPR,May/27/2009 
Bayside Power Station,7873.0,7873.0,CT4B,4,,Pipeline Natural Gas,NG,NG,GT,62.0,147450.8,X-walk from Travis,OPR,May/27/2009 
Bayside Power Station,7873.0,7873.0,CT5A,5,,Pipeline Natural Gas,NG,NG,GT,62.0,32814.6,X-walk from Travis,OPR,Mar/30/2009 
Bayside Power Station,7873.0,7873.0,CT5B,5,,Pipeline Natural Gas,NG,NG,GT,62.0,31084.75,X-walk from Travis,OPR,Mar/30/2009 
Bayside Power Station,7873.0,7873.0,CT6A,6,,Pipeline Natural Gas,NG,NG,GT,62.0,40984.7,X-walk from Travis,OPR,Mar/21/2009 
Bayside Power Station,7873.0,7873.0,CT6B,6,,Pipeline Natural Gas,NG,NG,GT,62.0,40934.375,X-walk from Travis,OPR,Mar/21/2009 
Omega JV2 Edgerton,7874.0,7874.0,P001,1,,,,DFO,,,,X-walk from Travis,OPR,Dec/01/2000 
Omega JV2 Edgerton,7874.0,7874.0,P002,2,,,,DFO,,,,X-walk from Travis,OPR,Dec/01/2000 
Terry Bundy Generating Station,7887.0,7887.0,SVGS2,1,,Pipeline Natural Gas,NG,NG,CT,69.0,515062.331,X-walk from Travis,OPR,Aug/07/2003 
Terry Bundy Generating Station,7887.0,7887.0,SVGS2,2,,Pipeline Natural Gas,NG,NG,CT,69.0,515062.331,X-walk from Travis,OPR,Aug/07/2003 
Terry Bundy Generating Station,7887.0,7887.0,SVGS3,1,,Pipeline Natural Gas,NG,NG,CT,69.0,500365.78,X-walk from Travis,OPR,Aug/05/2003 
Terry Bundy Generating Station,7887.0,7887.0,SVGS3,3,,Pipeline Natural Gas,NG,NG,CT,69.0,500365.78,X-walk from Travis,OPR,Aug/05/2003 
Terry Bundy Generating Station,7887.0,7887.0,SVGS4,4,,Pipeline Natural Gas,NG,NG,GT,55.0,455030.19899999996,X-walk from Travis,OPR,Aug/11/2003 
E B Harris Generating Plant,7897.0,7897.0,1A,ST1,1A,Pipeline Natural Gas,NG,NG,CT,360.0,11068159.75,X-walk from Travis,OPR,Feb/05/2003 
E B Harris Generating Plant,7897.0,7897.0,1A,CT1A,1A,Pipeline Natural Gas,NG,NG,CT,360.0,11068159.75,X-walk from Travis,OPR,Feb/05/2003 
E B Harris Generating Plant,7897.0,7897.0,1B,CT1B,1B,Pipeline Natural Gas,NG,NG,CT,360.0,11000289.13,X-walk from Travis,OPR,Jan/20/2003 
E B Harris Generating Plant,7897.0,7897.0,1B,ST1,1B,Pipeline Natural Gas,NG,NG,CT,360.0,11000289.13,X-walk from Travis,OPR,Jan/20/2003 
E B Harris Generating Plant,7897.0,7897.0,2A,CT2A,2A,Pipeline Natural Gas,NG,NG,CT,360.0,10236392.78,X-walk from Travis,OPR,Mar/22/2003 
E B Harris Generating Plant,7897.0,7897.0,2A,ST2,2A,Pipeline Natural Gas,NG,NG,CT,360.0,10236392.78,X-walk from Travis,OPR,Mar/22/2003 
E B Harris Generating Plant,7897.0,7897.0,2B,CT2B,2B,Pipeline Natural Gas,NG,NG,CT,360.0,10018006.83,X-walk from Travis,OPR,Mar/23/2003 
E B Harris Generating Plant,7897.0,7897.0,2B,ST2,2B,Pipeline Natural Gas,NG,NG,CT,360.0,10018006.83,X-walk from Travis,OPR,Mar/23/2003 
New Knoxville Generating Station,7898.0,7898.0,7,1,,,,DFO,,,,X-walk from Travis,OPR,Sep/01/2000 
Sand Hill Energy Center,7900.0,7900.0,SH1,SH1,,Pipeline Natural Gas,NG,NG,GT,50.0,455094.78,X-walk from Travis,OPR,Mar/01/2001 
Sand Hill Energy Center,7900.0,7900.0,SH2,SH2,,Pipeline Natural Gas,NG,NG,GT,50.0,437561.658,X-walk from Travis,OPR,Mar/01/2001 
Sand Hill Energy Center,7900.0,7900.0,SH3,SH3,,Pipeline Natural Gas,NG,NG,GT,50.0,555666.16,X-walk from Travis,OPR,Mar/01/2001 
Sand Hill Energy Center,7900.0,7900.0,SH4,SH4,,Pipeline Natural Gas,NG,NG,GT,50.0,446028.524,X-walk from Travis,OPR,Mar/01/2001 
Sand Hill Energy Center,7900.0,7900.0,SH5,5C,,Pipeline Natural Gas,NG,NG,CT,345.0,11155177.37,X-walk from Travis,OPR,Jul/01/2004 
Sand Hill Energy Center,7900.0,7900.0,SH5,5A,,Pipeline Natural Gas,NG,NG,CT,345.0,11155177.37,X-walk from Travis,OPR,Jul/01/2004 
Sand Hill Energy Center,7900.0,7900.0,SH6,SH6,,Pipeline Natural Gas,NG,NG,GT,50.0,471334.465,X-walk from Travis,OPR,May/11/2010 
Sand Hill Energy Center,7900.0,7900.0,SH7,SH7,,Pipeline Natural Gas,NG,NG,GT,50.0,450706.94700000004,X-walk from Travis,OPR,Jun/09/2010 
